RecordID	SeverityName	MessageID	Severity	MsgDLLName	Component	MachineName	Time	SiteCode	InsString1	InsString2	InsString3	InsString4	InsString5	InsString6	InsString7	InsString8	InsString9	InsString10
72057594038365837	Error	9425	-1073741824	srvmsgs.dll	SMS_CLOUD_SERVICES_MANAGER	CM01.asd.net	2019-09-15 06:23:53.753	PS1	Service	asquaredozencloudservice	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365836	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:03.907	PS1	2019 09 0 15 06 25 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365835	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:03.907	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365834	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:02.900	PS1	2019 09 0 15 06 25 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365833	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:02.897	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365832	Informational	5352	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:02.037	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365830	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:02.007	PS1	2019 09 0 15 06 25 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365831	Informational	502	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:02.007	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365828	Informational	5302	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:01.997	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365829	Informational	5202	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:01.997	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365827	Informational	500	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:00.860	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365826	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:00.853	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365825	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:20:00.840	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365824	Error	9425	-1073741824	srvmsgs.dll	SMS_CLOUD_SERVICES_MANAGER	CM01.asd.net	2019-09-15 06:18:16.763	PS1	Service	asquaredozencloudservice	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365823	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:03.823	PS1	2019 09 0 15 06 20 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365822	Informational	502	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:03.820	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365821	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:02.833	PS1	2019 09 0 15 06 20 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365820	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:02.833	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365819	Informational	5352	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:01.990	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365818	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:01.927	PS1	2019 09 0 15 06 20 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365817	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:01.923	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365815	Informational	5202	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:01.917	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365816	Informational	5302	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:01.917	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365814	Informational	500	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:00.767	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365813	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:00.760	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365812	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:15:00.740	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365811	Informational	11402	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:54.780	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365810	Informational	11481	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:54.777	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365809	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:54.513	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365808	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:54.403	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365806	Informational	11403	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:54.383	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365807	Informational	11480	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:54.383	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365805	Error	9425	-1073741824	srvmsgs.dll	SMS_CLOUD_SERVICES_MANAGER	CM01.asd.net	2019-09-15 06:11:53.160	PS1	Service	asquaredozencloudservice	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365803	Informational	11481	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:52.160	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365804	Informational	11402	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:52.160	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365802	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:51.063	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365801	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:49.580	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365800	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:49.127	PS1	M365ATenantUpdateInfoWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365799	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:49.027	PS1	M365ATenantUpdateInfoWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365798	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:48.930	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365797	Informational	11480	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:48.917	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365796	Informational	11403	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:48.913	PS1	M365ADeviceHealthWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365794	Informational	11481	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:47.103	PS1	M365ADeploymentPlanWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365795	Informational	11402	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:47.103	PS1	M365ADeploymentPlanWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365793	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:45.310	PS1	M365ADeploymentPlanWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365792	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:45.200	PS1	M365ADeploymentPlanWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365790	Informational	11403	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:45.183	PS1	M365ADeploymentPlanWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365791	Informational	11480	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:45.183	PS1	M365ADeploymentPlanWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365788	Informational	11481	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:42.707	PS1	M365ATenantUpdateInfoCloudSettingsWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365789	Informational	11402	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:42.707	PS1	M365ATenantUpdateInfoCloudSettingsWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365787	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:41.107	PS1	M365ATenantUpdateInfoCloudSettingsWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365786	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:40.670	PS1	M365ATenantUpdateInfoCloudSettingsWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365784	Informational	11403	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:40.447	PS1	M365ATenantUpdateInfoCloudSettingsWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365785	Informational	11480	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 06:11:40.447	PS1	M365ATenantUpdateInfoCloudSettingsWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365783	Informational	10902	1073741824	srvmsgs.dll	SMS_BUSINESS_APP_PROCESS_MANAGER	CM01.asd.net	2019-09-15 06:10:57.303	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365782	Error	10530	-1073741824	srvmsgs.dll	SMS_CLOUDCONNECTION	CM01.asd.net	2019-09-15 06:10:56.793	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365781	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:03.667	PS1	2019 09 0 15 06 15 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365780	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:03.663	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365778	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:02.700	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365779	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:02.700	PS1	2019 09 0 15 06 15 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365777	Informational	5352	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:02.083	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365776	Informational	5202	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:01.947	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365774	Informational	502	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:01.857	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365775	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:01.857	PS1	2019 09 0 15 06 15 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365773	Informational	5302	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:01.850	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365772	Informational	500	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:00.640	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365771	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:00.633	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365770	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:10:00.620	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365769	Error	9425	-1073741824	srvmsgs.dll	SMS_CLOUD_SERVICES_MANAGER	CM01.asd.net	2019-09-15 06:05:52.700	PS1	Service	asquaredozencloudservice	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365768	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:03.623	PS1	2019 09 0 15 06 10 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365767	Informational	502	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:03.620	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365765	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:02.593	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365766	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:02.593	PS1	2019 09 0 15 06 10 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365764	Informational	5352	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:01.707	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365762	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:01.677	PS1	2019 09 0 15 06 10 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365763	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:01.673	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365761	Informational	5202	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:01.667	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365760	Informational	5302	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:01.663	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365759	Informational	500	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:00.557	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365758	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:00.547	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365757	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:05:00.537	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365756	Informational	6503	1073741824	srvmsgs.dll	SMS_WAKEONLAN_MANAGER	CM01.asd.net	2019-09-15 06:00:07.877	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365755	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:03.520	PS1	2019 09 0 15 06 05 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365754	Informational	502	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:03.517	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365752	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:02.533	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365753	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:02.533	PS1	2019 09 0 15 06 05 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365751	Informational	5352	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:01.667	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365750	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:01.613	PS1	2019 09 0 15 06 05 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365749	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:01.610	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365747	Informational	5302	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:01.603	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365748	Informational	5202	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:01.603	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365746	Informational	500	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:00.473	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365745	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:00.460	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365744	Informational	500	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 06:00:00.453	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365743	Error	9425	-1073741824	srvmsgs.dll	SMS_CLOUD_SERVICES_MANAGER	CM01.asd.net	2019-09-15 05:59:52.560	PS1	Service	asquaredozencloudservice	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365742	Informational	11402	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 05:56:54.370	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365741	Informational	11481	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 05:56:54.367	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365740	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 05:56:54.147	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365739	Informational	11405	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 05:56:53.147	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365737	Informational	11403	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 05:56:52.587	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365738	Informational	11480	1073741824	srvmsgs.dll	SMS_SERVICE_CONNECTOR	CM01.asd.net	2019-09-15 05:56:52.587	PS1	M365AUploadWorker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365735	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:03.457	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365736	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:03.457	PS1	2019 09 0 15 06 00 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365734	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:02.453	PS1	2019 09 0 15 06 00 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365733	Informational	502	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:02.450	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365732	Informational	5352	1073741824	srvmsgs.dll	SMS_AD_SECURITY_GROUP_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:01.573	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365730	Informational	1105	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:01.540	PS1	2019 09 0 15 06 00 00 000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365731	Informational	502	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:01.537	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365729	Informational	5202	1073741824	srvmsgs.dll	SMS_AD_SYSTEM_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:01.530	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365728	Informational	5302	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:01.523	PS1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL
72057594038365727	Informational	500	1073741824	srvmsgs.dll	SMS_AD_USER_DISCOVERY_AGENT	CM01.asd.net	2019-09-15 05:55:00.390	PS1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
